,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
1014,0.0,"0    106564
1    107181
2    106433
3    106399
4    107611
dtype: float64",random1 200x200 (749241873).bmp,merge,,,asm2,106837.6,0,,106837.6,286749.79999923706,random1,200,200,749241873
1015,0.14674845465465455,"0    107157
1    106726
2    106750
3    116043
4    106094
dtype: float64",random1 200x200 (749241873).bmp,merge,,,asm2,108554.0,0,,108554.0,17671082.5,random1,200,200,749241873
1016,0.0,"0     106421
1     106964
2     107102
3     106622
4    3291277
dtype: float64",random1 200x200 (338888228).bmp,merge,,,asm2,743677.2,0,,743677.2,2028207804388.7,random1,200,200,338888228
1017,0.14674845465465455,"0    121614
1    123531
2    108524
3    107184
4    107520
dtype: float64",random1 200x200 (338888228).bmp,merge,,,asm2,113674.6,0,,113674.6,66679590.79999924,random1,200,200,338888228
1018,0.0,"0     90590
1     90877
2     90309
3     89961
4    105698
dtype: float64",fixed 184x184 (756898537).bmp,merge,,,asm2,93487.0,0,,93487.0,46711397.5,fixed,184,184,756898537
1019,0.14674845465465455,"0    90199
1    90275
2    90529
3    91301
4    90285
dtype: float64",fixed 184x184 (756898537).bmp,merge,,,asm2,90517.8,0,,90517.8,207077.20000076294,fixed,184,184,756898537
1020,0.0,"0    248121
1    112828
2    116781
3    111595
4    108814
dtype: float64",fixed 204x204 (1129566413).bmp,merge,,,asm2,139627.8,0,,139627.8,3686577035.700001,fixed,204,204,1129566413
1021,0.14674845465465455,"0    110853
1    111457
2    110383
3    111009
4    111598
dtype: float64",fixed 204x204 (1129566413).bmp,merge,,,asm2,111060.0,0,,111060.0,237708.0,fixed,204,204,1129566413
1022,0.0,"0    361276
1    383450
2    427060
3    378987
4    447595
dtype: float64",fixed 364x364 (2053999932).bmp,merge,,,asm2,399673.6,0,,399673.6,1302997946.2999878,fixed,364,364,2053999932
1023,0.14674845465465455,"0      371472
1    21737366
2      354331
3      363959
4      507952
dtype: float64",fixed 364x364 (2053999932).bmp,merge,,,asm2,4667016.0,0,,4667016.0,91065478047251.5,fixed,364,364,2053999932
1024,0.0,"0    164754
1    167538
2    163548
3    166872
4    186775
dtype: float64",fixed 248x248 (2084420925).bmp,merge,,,asm2,169897.4,0,,169897.4,91585659.80000305,fixed,248,248,2084420925
1025,0.14674845465465455,"0    180520
1    164253
2    183683
3    186684
4    179113
dtype: float64",fixed 248x248 (2084420925).bmp,merge,,,asm2,178850.6,0,,178850.6,75164980.30000305,fixed,248,248,2084420925
1026,0.0,"0    112428
1    137286
2    109022
3    106680
4    107444
dtype: float64",random2 200x200 (959798838).bmp,merge,,,asm2,114572.0,0,,114572.0,166104270.0,random2,200,200,959798838
1027,0.14674845465465455,"0    110472
1    111641
2    103252
3    106909
4    106534
dtype: float64",random2 200x200 (959798838).bmp,merge,,,asm2,107761.6,0,,107761.6,11241608.299999237,random2,200,200,959798838
1028,0.0,"0    113088
1    106876
2    107816
3    106903
4    108084
dtype: float64",random2 200x200 (25750299).bmp,merge,,,asm2,108553.4,0,,108553.4,6716045.799999237,random2,200,200,25750299
1029,0.14674845465465455,"0    102803
1    109990
2    108485
3    107596
4    108500
dtype: float64",random2 200x200 (25750299).bmp,merge,,,asm2,107474.8,0,,107474.8,7559543.700000763,random2,200,200,25750299
1030,0.0,"0     107346
1     107209
2    1230217
3     145754
4     106387
dtype: float64",random2 200x200 (766480852).bmp,merge,,,asm2,339382.6,0,,339382.6,248277619214.3,random2,200,200,766480852
1031,0.14674845465465455,"0    107230
1    107419
2    107498
3    107462
4    107071
dtype: float64",random2 200x200 (766480852).bmp,merge,,,asm2,107336.0,0,,107336.0,32617.5,random2,200,200,766480852
1032,0.0,"0    103627
1    107276
2    106912
3    106861
4    106170
dtype: float64",random1 200x200 (1264095060).bmp,merge,,,asm2,106169.2,0,,106169.2,2179531.700000763,random1,200,200,1264095060
1033,0.14674845465465455,"0    106662
1    107911
2    121733
3    107639
4    122182
dtype: float64",random1 200x200 (1264095060).bmp,merge,,,asm2,113225.4,0,,113225.4,63782218.29999924,random1,200,200,1264095060
1034,0.0,"0    208595
1    190753
2    187331
3    189291
4    185606
dtype: float64",fixed 264x264 (1159126505).bmp,merge,,,asm2,192315.2,0,,192315.2,86618439.19999695,fixed,264,264,1159126505
1035,0.14674845465465455,"0    185939
1    186107
2    187505
3    207976
4    188454
dtype: float64",fixed 264x264 (1159126505).bmp,merge,,,asm2,191196.2,0,,191196.2,89061103.69999695,fixed,264,264,1159126505
1036,0.0,"0    112007
1    106985
2    106857
3    106406
4    113399
dtype: float64",random1 200x200 (155324914).bmp,merge,,,asm2,109130.8,0,,109130.8,10922304.200000763,random1,200,200,155324914
1037,0.14674845465465455,"0    106690
1    115105
2    107251
3    107202
4    106543
dtype: float64",random1 200x200 (155324914).bmp,merge,,,asm2,108558.2,0,,108558.2,13489960.700000763,random1,200,200,155324914
1038,0.0,"0    106858
1    112242
2    106863
3    108176
4    106845
dtype: float64",random2 200x200 (901471110).bmp,merge,,,asm2,108196.8,0,,108196.8,5440711.700000763,random2,200,200,901471110
1039,0.14674845465465455,"0    106992
1    106329
2    107110
3    142475
4    107092
dtype: float64",random2 200x200 (901471110).bmp,merge,,,asm2,113999.6,0,,113999.6,253493623.29999924,random2,200,200,901471110
1040,0.0,"0    56965
1    56764
2    56901
3    61040
4    58174
dtype: float64",fixed 148x148 (1059961393).bmp,merge,,,asm2,57968.8,0,,57968.8,3268432.6999998093,fixed,148,148,1059961393
1041,0.14674845465465455,"0    60308
1    59606
2    56745
3    57435
4    59295
dtype: float64",fixed 148x148 (1059961393).bmp,merge,,,asm2,58677.8,0,,58677.8,2295077.6999998093,fixed,148,148,1059961393
1042,0.0,"0      106738
1      110362
2    11921188
3      128662
4      103198
dtype: float64",random2 200x200 (954978700).bmp,merge,,,asm2,2474029.6,0,,2474029.6,27890346883024.8,random2,200,200,954978700
1043,0.14674845465465455,"0    106558
1    116159
2    139001
3    107126
4    106943
dtype: float64",random2 200x200 (954978700).bmp,merge,,,asm2,115157.4,0,,115157.4,193862474.29999924,random2,200,200,954978700
1044,0.0,"0    30914
1    32190
2    30581
3    31009
4    30371
dtype: float64",fixed 108x108 (278722862).bmp,merge,,,asm2,31013.0,0,,31013.0,498483.5,fixed,108,108,278722862
1045,0.14674845465465455,"0    31213
1    30694
2    34107
3    31131
4    32239
dtype: float64",fixed 108x108 (278722862).bmp,merge,,,asm2,31876.8,0,,31876.8,1875211.2000000477,fixed,108,108,278722862
1046,0.0,"0    107068
1    113518
2    106455
3    107581
4    118048
dtype: float64",random1 200x200 (1350490027).bmp,merge,,,asm2,110534.0,0,,110534.0,25684014.5,random1,200,200,1350490027
1047,0.14674845465465455,"0     107608
1     142390
2     110490
3    4823340
4     106863
dtype: float64",random1 200x200 (1350490027).bmp,merge,,,asm2,1058138.2,0,,1058138.2,4430452159684.2,random1,200,200,1350490027
1048,0.0,"0    106674
1    106656
2    109199
3    106912
4    111885
dtype: float64",random1 200x200 (84353895).bmp,merge,,,asm2,108265.2,0,,108265.2,5231881.700000763,random1,200,200,84353895
1049,0.14674845465465455,"0    109919
1    111205
2    106421
3    106802
4    106916
dtype: float64",random1 200x200 (84353895).bmp,merge,,,asm2,108252.6,0,,108252.6,4684763.299999237,random1,200,200,84353895
1050,0.0,"0    106305
1    103430
2    106256
3    106482
4    106335
dtype: float64",random1 200x200 (407487131).bmp,merge,,,asm2,105761.6,0,,105761.6,1705959.299999237,random1,200,200,407487131
1051,0.14674845465465455,"0    103287
1    110301
2    133672
3    106879
4    107059
dtype: float64",random1 200x200 (407487131).bmp,merge,,,asm2,112239.6,0,,112239.6,149707408.79999924,random1,200,200,407487131
1052,0.0,"0    215448
1    259852
2    283934
3    297747
4    232064
dtype: float64",fixed 284x284 (1141616124).bmp,merge,,,asm2,257809.0,0,,257809.0,1184748166.0,fixed,284,284,1141616124
1053,0.14674845465465455,"0    215989
1    213956
2    220269
3    214554
4    223636
dtype: float64",fixed 284x284 (1141616124).bmp,merge,,,asm2,217680.8,0,,217680.8,17169096.69999695,fixed,284,284,1141616124
1054,0.0,"0    69606
1    69792
2    69951
3    70177
4    73028
dtype: float64",fixed 164x164 (1131176229).bmp,merge,,,asm2,70510.8,0,,70510.8,2024107.6999998093,fixed,164,164,1131176229
1055,0.14674845465465455,"0    69789
1    69930
2    88428
3    70479
4    70595
dtype: float64",fixed 164x164 (1131176229).bmp,merge,,,asm2,73844.2,0,,73844.2,66583675.69999981,fixed,164,164,1131176229
1056,0.0,"0    291862
1    288361
2    296215
3    289746
4    336336
dtype: float64",fixed 328x328 (356426808).bmp,merge,,,asm2,300504.0,0,,300504.0,410049730.5,fixed,328,328,356426808
1057,0.14674845465465455,"0     292366
1    6555688
2     798458
3     367815
4     290025
dtype: float64",fixed 328x328 (356426808).bmp,merge,,,asm2,1660870.4,0,,1660870.4,7531752038983.3,fixed,328,328,356426808
1058,0.0,"0    6184
1    6261
2    5556
3    5366
4    5446
dtype: float64",fixed 44x44 (1025202362).bmp,merge,,,asm2,5762.6,0,,5762.6,181547.79999999702,fixed,44,44,1025202362
1059,0.14674845465465455,"0    7162
1    6517
2    5931
3    5895
4    5638
dtype: float64",fixed 44x44 (1025202362).bmp,merge,,,asm2,6228.6,0,,6228.6,375768.299999997,fixed,44,44,1025202362
1060,0.0,"0    106912
1    106720
2    107389
3    106998
4    106970
dtype: float64",random2 200x200 (250037052).bmp,merge,,,asm2,106997.8,0,,106997.8,59586.20000076294,random2,200,200,250037052
1061,0.14674845465465455,"0    106772
1    106711
2    106717
3    106812
4    106567
dtype: float64",random2 200x200 (250037052).bmp,merge,,,asm2,106715.8,0,,106715.8,8644.70000076294,random2,200,200,250037052
1062,0.0,"0    106781
1    106235
2    108573
3    106491
4    108243
dtype: float64",random2 200x200 (1113699290).bmp,merge,,,asm2,107264.6,0,,107264.6,1140394.799999237,random2,200,200,1113699290
1063,0.14674845465465455,"0    106671
1    108252
2    106179
3    109134
4    106577
dtype: float64",random2 200x200 (1113699290).bmp,merge,,,asm2,107362.6,0,,107362.6,1606319.299999237,random2,200,200,1113699290
1064,0.0,"0    107242
1    106332
2    106995
3    106964
4    107654
dtype: float64",random1 200x200 (87755422).bmp,merge,,,asm2,107037.4,0,,107037.4,231707.79999923706,random1,200,200,87755422
1065,0.14674845465465455,"0     148196
1     106894
2     106885
3    9416741
4     107432
dtype: float64",random1 200x200 (87755422).bmp,merge,,,asm2,1977229.6,0,,1977229.6,17296045256250.3,random1,200,200,87755422
1066,0.0,"0    107202
1    108066
2    106751
3    106851
4    108145
dtype: float64",random1 200x200 (1760281936).bmp,merge,,,asm2,107403.0,0,,107403.0,440085.5,random1,200,200,1760281936
1067,0.14674845465465455,"0    108146
1    108170
2    106910
3    106235
4    106790
dtype: float64",random1 200x200 (1760281936).bmp,merge,,,asm2,107250.2,0,,107250.2,751660.2000007629,random1,200,200,1760281936
1068,0.0,"0    106714
1    103921
2    106805
3    106317
4    106485
dtype: float64",random1 200x200 (552473416).bmp,merge,,,asm2,106048.4,0,,106048.4,1451015.799999237,random1,200,200,552473416
1069,0.14674845465465455,"0    107089
1    115322
2    106968
3    103213
4    107224
dtype: float64",random1 200x200 (552473416).bmp,merge,,,asm2,107963.2,0,,107963.2,19754350.700000763,random1,200,200,552473416
1070,0.0,"0    109553
1    119858
2    110032
3    107880
4    107388
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,110942.2,0,,110942.2,26064809.200000763,random1,200,200,1389867269
1071,0.14674845465465455,"0    112972
1    110197
2    107831
3    214038
4    108078
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,130623.2,0,,130623.2,2178648447.700001,random1,200,200,1389867269
1072,0.0,"0    116061
1    107361
2    113708
3    106564
4    109117
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,110562.2,0,,110562.2,17113686.700000763,random1,200,200,1714636915
1073,0.14674845465465455,"0    107233
1    106787
2    107328
3    107377
4    119709
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,109686.8,0,,109686.8,31443395.200000763,random1,200,200,1714636915
1074,0.0,"0    197478
1    217561
2    255466
3    208256
4    201291
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,216010.4,0,,216010.4,544847509.300003,fixed,272,272,1632621729
1075,0.14674845465465455,"0    202435
1    225004
2    196934
3    190936
4    202838
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,203629.4,0,,203629.4,166219303.80000305,fixed,272,272,1632621729
1076,0.0,"0    106387
1    106579
2    126125
3    129099
4    107175
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,115073.0,0,,115073.0,132212104.0,random1,200,200,1548348142
1077,0.14674845465465455,"0    107258
1    108359
2    106515
3    106992
4    108421
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,107509.0,0,,107509.0,718142.5,random1,200,200,1548348142
1078,0.0,"0    106937
1    107379
2    106943
3    107321
4    136437
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,113003.4,0,,113003.4,171646702.79999924,random1,200,200,1573363368
1079,0.14674845465465455,"0    107483
1    106595
2    126976
3    106497
4    151600
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,119830.2,0,,119830.2,391445184.70000076,random1,200,200,1573363368
1080,0.0,"0    128912
1    129413
2    128629
3    129056
4    144634
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,132128.8,0,,132128.8,48948524.70000076,fixed,220,220,1911759956
1081,0.14674845465465455,"0    129407
1    129392
2    128488
3    128751
4    132374
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,129682.4,0,,129682.4,2424746.299999237,fixed,220,220,1911759956
1082,0.0,"0    107126
1    107059
2    106711
3    106775
4    106967
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,106927.6,0,,106927.6,32095.79999923706,random1,200,200,654887343
1083,0.14674845465465455,"0    107001
1    107187
2    110987
3    106827
4    111876
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,108775.6,0,,108775.6,5993166.799999237,random1,200,200,654887343
1084,0.0,"0    108277
1    107074
2    106726
3    107022
4    103097
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,106439.2,0,,106439.2,3843172.700000763,random2,200,200,1250718455
1085,0.14674845465465455,"0    113262
1    111351
2    106873
3    106561
4    106601
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,108929.6,0,,108929.6,9973778.799999237,random2,200,200,1250718455
1086,0.0,"0    106708
1    106494
2    106305
3    109663
4    107148
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,107263.6,0,,107263.6,1897593.299999237,random2,200,200,98768428
1087,0.14674845465465455,"0     107300
1    9104144
2     107911
3     106933
4     109013
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,1907060.2,0,,1907060.2,16186880378798.7,random2,200,200,98768428
1088,0.0,"0    106915
1    112853
2    106549
3    107373
4    162183
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,119174.6,0,,119174.6,584666606.7999992,random2,200,200,960449276
1089,0.14674845465465455,"0    106366
1    117111
2    106604
3    106463
4    117303
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,110769.4,0,,110769.4,34547347.29999924,random2,200,200,960449276
1090,0.0,"0    106851
1    110710
2    118262
3    107028
4    106103
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,109790.8,0,,109790.8,25620378.700000763,random2,200,200,232899880
1091,0.14674845465465455,"0    108106
1    106341
2    106900
3    107117
4    107999
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,107292.6,0,,107292.6,562783.2999992371,random2,200,200,232899880
1092,0.0,"0    106879
1    107007
2    106723
3    108698
4    107129
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,107287.2,0,,107287.2,644711.2000007629,random1,200,200,1605894428
1093,0.14674845465465455,"0    109452
1    107007
2    107605
3    109535
4    106751
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,108070.0,0,,108070.0,1785526.0,random1,200,200,1605894428
1094,0.0,"0    1096
1    1832
2    1105
3    3059
4    1956
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,1809.6,0,,1809.6,647155.2999999998,fixed,16,16,1714636915
1095,0.14674845465465455,"0    1542
1    1740
2    1767
3    2329
4    2366
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,1948.8,0,,1948.8,140185.7000000002,fixed,16,16,1714636915
1096,0.0,"0    106977
1    112200
2    106726
3    106702
4    111693
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,108859.6,0,,108859.6,7984524.299999237,random2,200,200,602713750
1097,0.14674845465465455,"0    107660
1    107117
2    106742
3    107569
4    107672
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,107352.0,0,,107352.0,167919.5,random2,200,200,602713750
1098,0.0,"0    107199
1    106885
2    107117
3    106525
4    107147
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,106974.6,0,,106974.6,77630.79999923706,random2,200,200,1790746779
1099,0.14674845465465455,"0    106998
1    106375
2    153642
3    109953
4    107025
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,116798.6,0,,116798.6,426131204.29999924,random2,200,200,1790746779
1100,0.0,"0    106833
1    106418
2    107352
3    106845
4    109391
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,107367.8,0,,107367.8,1388759.700000763,random2,200,200,1585298692
1101,0.14674845465465455,"0    110331
1    107163
2    106955
3    107334
4    106689
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,107694.4,0,,107694.4,2230368.799999237,random2,200,200,1585298692
1102,0.0,"0    106696
1    106751
2    114938
3    106787
4    110463
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,109127.0,0,,109127.0,13145838.5,random1,200,200,1176911340
1103,0.14674845465465455,"0    107245
1    106515
2    106812
3    106275
4    107956
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,106960.6,0,,106960.6,440598.29999923706,random1,200,200,1176911340
1104,0.0,"0    106626
1    107151
2    109932
3    282695
4    115835
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,144447.8,0,,144447.8,5985965231.700001,random2,200,200,1556677371
1105,0.14674845465465455,"0    106741
1    119648
2    103065
3    124895
4    107294
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,112328.6,0,,112328.6,88467695.29999924,random2,200,200,1556677371
1106,0.0,"0    106787
1    109339
2    106958
3    107788
4    107117
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,107597.8,0,,107597.8,1091465.700000763,random2,200,200,88885284
1107,0.14674845465465455,"0    107251
1    106546
2    106525
3    130806
4    107215
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,111668.6,0,,111668.6,114571868.29999924,random2,200,200,88885284
1108,0.0,"0    440076
1    106638
2    113216
3    108918
4    107895
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,175348.6,0,,175348.6,21906303903.800003,random2,200,200,1427056614
1109,0.14674845465465455,"0    107202
1    195759
2    106408
3    106384
4    107471
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,124644.8,0,,124644.8,1580614452.7000008,random2,200,200,1427056614
1110,0.0,"0    73266
1    73535
2    76032
3    77421
4    73437
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,74738.2,0,,74738.2,3544879.6999998093,fixed,168,168,1653377373
1111,0.14674845465465455,"0    73367
1    75690
2    74951
3    74396
4    76047
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,74890.2,0,,74890.2,1136483.6999998093,fixed,168,168,1653377373
1112,0.0,"0    106583
1    106763
2    126037
3    121916
4    119739
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,116207.6,0,,116207.6,80876778.79999924,random2,200,200,1258505823
1113,0.14674845465465455,"0    107291
1    107449
2    107083
3    110383
4    109565
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,108354.2,0,,108354.2,2286949.200000763,random2,200,200,1258505823
1114,0.0,"0    106561
1    106693
2    106378
3    107675
4    106872
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,106835.8,0,,106835.8,252763.70000076294,random1,200,200,1760243555
1115,0.14674845465465455,"0    114260
1    107205
2    107336
3    106747
4    107605
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,108630.6,0,,108630.6,9999568.299999237,random1,200,200,1760243555
1116,0.0,"0    106753
1    120982
2    107157
3    106824
4    106839
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,109711.0,0,,109711.0,39722818.5,random2,200,200,13999837
1117,0.14674845465465455,"0    437885
1    106995
2    106576
3    112224
4    106778
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,174091.6,0,,174091.6,21751497133.300003,random2,200,200,13999837
1118,0.0,"0    109131
1    107676
2    106394
3    106601
4    106342
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,107228.8,0,,107228.8,1423947.700000763,random1,200,200,950390868
1119,0.14674845465465455,"0    108869
1    107095
2    107074
3    106971
4    105884
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,107178.6,0,,107178.6,1148617.299999237,random1,200,200,950390868
1120,0.0,"0    8984
1    9262
2    9045
3    8962
4    9109
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,9072.4,0,,9072.4,14510.29999999702,fixed,56,56,1102520059
1121,0.14674845465465455,"0    8813
1    8889
2    9277
3    8544
4    9186
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,8941.8,0,,8941.8,87403.70000000298,fixed,56,56,1102520059
1122,0.0,"0    42899
1    42761
2    42667
3    42853
4    42468
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,42729.6,0,,42729.6,29315.800000190735,fixed,128,128,1801979802
1123,0.14674845465465455,"0    7240814
1      43268
2      42840
3      42950
4      43634
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,1482701.2,0,,1482701.2,10361207288517.2,fixed,128,128,1801979802
1124,0.0,"0    106854
1    106564
2    106714
3    111235
4    107074
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,107688.2,0,,107688.2,3966453.200000763,random1,200,200,2112255763
1125,0.14674845465465455,"0    107004
1    106793
2    106457
3    133159
4    106552
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,111993.0,0,,111993.0,140045363.5,random1,200,200,2112255763
1126,0.0,"0    148196
1    149185
2    148431
3    169900
4    159241
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,154990.6,0,,154990.6,90814010.29999924,fixed,236,236,982906996
1127,0.14674845465465455,"0    148645
1    148666
2    147839
3    149554
4    152323
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,149405.4,0,,149405.4,3028250.299999237,fixed,236,236,982906996
1128,0.0,"0    107679
1    106653
2    115823
3    106201
4    112917
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,109854.6,0,,109854.6,18333090.799999237,random2,200,200,279861221
1129,0.14674845465465455,"0    113103
1    108503
2    107056
3    106564
4    113387
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,109722.6,0,,109722.6,10857466.299999237,random2,200,200,279861221
1130,0.0,"0    112450
1    106888
2    106525
3    107001
4    106341
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,107841.0,0,,107841.0,6709636.5,random2,200,200,211996288
1131,0.14674845465465455,"0      106589
1    18553570
2      106580
3      106534
4      106671
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,3795988.8,0,,3795988.8,68058188400747.7,random2,200,200,211996288
1132,0.0,"0     3767
1     3505
2    11264
3     3510
4     3254
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,5060.0,0,,5060.0,12060906.5,fixed,32,32,1649760492
1133,0.14674845465465455,"0    4319
1    3703
2    3895
3    3096
4    3608
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,3724.2,0,,3724.2,197886.69999999925,fixed,32,32,1649760492
1134,0.0,"0    118076
1    106909
2    107691
3    109205
4    106778
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,109731.8,0,,109731.8,22690297.700000763,random1,200,200,498777856
1135,0.14674845465465455,"0    127106
1    106833
2    103272
3    130680
4    106726
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,114923.4,0,,114923.4,166273311.79999924,random1,200,200,498777856
1136,0.0,"0    2445
1    2845
2    3153
3    3050
4    3193
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,2937.2,0,,2937.2,93872.19999999925,fixed,28,28,719885386
1137,0.14674845465465455,"0    3526
1    2463
2    2860
3    2549
4    2793
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,2838.2,0,,2838.2,174999.69999999925,fixed,28,28,719885386
1138,0.0,"0    106814
1    106842
2    109483
3    106106
4    134053
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,112659.6,0,,112659.6,144683383.29999924,random1,200,200,760313750
1139,0.14674845465465455,"0    106439
1    106864
2    106830
3    128290
4    107248
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,111134.2,0,,111134.2,92057418.20000076,random1,200,200,760313750
1140,0.0,"0    108487
1    106775
2    107062
3    106897
4    106836
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,107211.4,0,,107211.4,519923.29999923706,random1,200,200,184803526
1141,0.14674845465465455,"0    108918
1    106607
2    108191
3    113216
4    106866
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,108759.6,0,,108759.6,7106826.299999237,random1,200,200,184803526
1142,0.0,"0    102961
1    106970
2    118589
3    107962
4    106723
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,108641.0,0,,108641.0,34539277.5,random2,200,200,369554448
1143,0.14674845465465455,"0    108521
1    118149
2    106521
3    106949
4    106427
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,109313.4,0,,109313.4,25103728.799999237,random2,200,200,369554448
1144,0.0,"0    106699
1    112150
2    106561
3    107410
4    106485
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,107861.0,0,,107861.0,5883135.5,random2,200,200,204557828
1145,0.14674845465465455,"0    109275
1    106375
2    108579
3    107862
4    103701
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,107158.4,0,,107158.4,4890120.799999237,random2,200,200,204557828
1146,0.0,"0    106354
1    114724
2    107053
3    106479
4    106900
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,108302.0,0,,108302.0,12971430.5,random2,200,200,468736315
1147,0.14674845465465455,"0    106815
1    107102
2    107025
3    131663
4    115014
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,113523.8,0,,113523.8,114933296.70000076,random2,200,200,468736315
1148,0.0,"0    106390
1    107068
2    109034
3    106845
4    107080
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,107283.4,0,,107283.4,1035681.7999992371,random1,200,200,1876855542
1149,0.14674845465465455,"0    106888
1    106692
2    111546
3    106687
4    107486
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,107859.8,0,,107859.8,4352852.200000763,random1,200,200,1876855542
1150,0.0,"0    5193
1    4594
2    4930
3    4512
4    4158
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4677.4,0,,4677.4,158434.80000000075,fixed,36,36,596516649
1151,0.14674845465465455,"0    4573
1    4100
2    4634
3    4548
4    4106
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4392.2,0,,4392.2,70680.19999999925,fixed,36,36,596516649
